id,x,y,z,tonn,ore,waste,ni,grade,process,blockvalue,destination,period
68116,17,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68117,18,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68118,19,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68119,20,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68120,21,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68121,22,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68122,23,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68123,24,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68124,25,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68125,26,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68126,27,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68127,28,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68128,29,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68129,30,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68130,31,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68131,32,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68132,33,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68133,34,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68134,35,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68135,36,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68136,37,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68137,38,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68138,39,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68139,40,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68140,41,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68141,42,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68142,43,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68143,44,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68144,45,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68145,46,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68146,47,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68147,48,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68148,49,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68149,50,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68150,51,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68151,52,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68152,53,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68153,54,23,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68154,0,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68155,1,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68156,2,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68157,3,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68158,4,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68159,5,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68160,6,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68161,7,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68162,8,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68163,9,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68164,10,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68165,11,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68166,12,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68167,13,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68168,14,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68169,15,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68170,16,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68171,17,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68172,18,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68173,19,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68174,20,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68175,21,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68176,22,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68177,23,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68178,24,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68179,25,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68180,26,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68181,27,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68182,28,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68183,29,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68184,30,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68185,31,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68186,32,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68187,33,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68188,34,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68189,35,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68190,36,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68191,37,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68192,38,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68193,39,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68194,40,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68195,41,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68196,42,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68197,43,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68198,44,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68199,45,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68200,46,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68201,47,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68202,48,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68203,49,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68204,50,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68205,51,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68206,52,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68207,53,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68208,54,24,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68209,0,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68210,1,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68211,2,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68212,3,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68213,4,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68214,5,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68215,6,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68216,7,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68217,8,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68218,9,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68219,10,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68220,11,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68221,12,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68222,13,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68223,14,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68224,15,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68225,16,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68226,17,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68227,18,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68228,19,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68229,20,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68230,21,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68231,22,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68232,23,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68233,24,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68234,25,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68235,26,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68236,27,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68237,28,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68238,29,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68239,30,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68240,31,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68241,32,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68242,33,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68243,34,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68244,35,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68245,36,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68246,37,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68247,38,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68248,39,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68249,40,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68250,41,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68251,42,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68252,43,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68253,44,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68254,45,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68255,46,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68256,47,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68257,48,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68258,49,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68259,50,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68260,51,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68261,52,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68262,53,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68263,54,25,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68264,0,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68265,1,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68266,2,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68267,3,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68268,4,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68269,5,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68270,6,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68271,7,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68272,8,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68273,9,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68274,10,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68275,11,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68276,12,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68277,13,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68278,14,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68279,15,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68280,16,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68281,17,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68282,18,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68283,19,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68284,20,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68285,21,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68286,22,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68287,23,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68288,24,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68289,25,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68290,26,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68291,27,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68292,28,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68293,29,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68294,30,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68295,31,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68296,32,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68297,33,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68298,34,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68299,35,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68300,36,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68301,37,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68302,38,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68303,39,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68304,40,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68305,41,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68306,42,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68307,43,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68308,44,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68309,45,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68310,46,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68311,47,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68312,48,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68313,49,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68314,50,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68315,51,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68316,52,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68317,53,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68318,54,26,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68319,0,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68320,1,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68321,2,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68322,3,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68323,4,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68324,5,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68325,6,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68326,7,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68327,8,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68328,9,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68329,10,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68330,11,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68331,12,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68332,13,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68333,14,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68334,15,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68335,16,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68336,17,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68337,18,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68338,19,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68339,20,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68340,21,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68341,22,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68342,23,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68343,24,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68344,25,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68345,26,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68346,27,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68347,28,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68348,29,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68349,30,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68350,31,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68351,32,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68352,33,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68353,34,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68354,35,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68355,36,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68356,37,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68357,38,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68358,39,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68359,40,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68360,41,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68361,42,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68362,43,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68363,44,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68364,45,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68365,46,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68366,47,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68367,48,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68368,49,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68369,50,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68370,51,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68371,52,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68372,53,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68373,54,27,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68374,0,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68375,1,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68376,2,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68377,3,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68378,4,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68379,5,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68380,6,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68381,7,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68382,8,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68383,9,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68384,10,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68385,11,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68386,12,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68387,13,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68388,14,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68389,15,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68390,16,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68391,17,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68392,18,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68393,19,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68394,20,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68395,21,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68396,22,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68397,23,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68398,24,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68399,25,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68400,26,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68401,27,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68402,28,28,16,2103.8,2103.8,0.0,8.08,0.13,601.6,-7363.1,0,
68403,29,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68404,30,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68405,31,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68406,32,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68407,33,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68408,34,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68409,35,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68410,36,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68411,37,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68412,38,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68413,39,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68414,40,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68415,41,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68416,42,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68417,43,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68418,44,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68419,45,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68420,46,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68421,47,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68422,48,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68423,49,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68424,50,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68425,51,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68426,52,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68427,53,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68428,54,28,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68429,0,29,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68430,1,29,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68431,2,29,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
68432,3,29,16,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
