id,x,y,z,tonn,blockvalue,destination,au,ag,cu,period
31162,24,52,24,4290.0,-8151,0,0.011,0.961,0.008,2
31163,25,52,24,4289.99,-8150,0,0.007,0.961,0.007,1
31164,26,52,24,4290.0,-8151,0,0.009,0.961,0.007,0
31165,27,52,24,4290.0,-8151,0,0.009,0.961,0.02,0
31166,28,52,24,4290.0,-680,1,0.017,0.961,0.034,0
31167,29,52,24,4290.0,-8151,0,0.009,0.961,0.023,0
31168,30,52,24,4290.0,-8151,0,0.012,0.961,0.012,0
31169,31,52,24,4290.0,-8151,0,0.011,0.961,0.028,0
31170,32,52,24,4290.0,-6174,1,0.015,0.961,0.035,1
31171,33,52,24,4290.0,23603,1,0.03,0.961,0.042,1
31172,34,52,24,4290.0,59525,1,0.044,1.182,0.056,0
31173,35,52,24,4290.0,107098,1,0.069,1.182,0.171,0
31174,36,52,24,4243.2,-8062,0,0.009,1.108,0.04,1
31175,37,52,24,4243.2,-8062,0,0.009,1.108,0.043,3
31176,38,52,24,4243.2,-8062,0,0.009,0.999,0.047,
31177,17,53,24,4290.0,-8151,0,0.01,0.961,0.034,
31178,18,53,24,4290.0,-8151,0,0.008,0.961,0.02,5
31179,19,53,24,4289.99,-8150,0,0.007,0.961,0.013,4
31180,20,53,24,4290.0,-8151,0,0.009,0.961,0.012,3
31181,21,53,24,4290.0,-8151,0,0.014,0.961,0.012,3
31182,22,53,24,4290.0,22865,1,0.03,0.961,0.013,1
31183,23,53,24,4290.0,-8151,0,0.013,0.961,0.009,2
31184,24,53,24,4290.0,-8151,0,0.011,0.961,0.007,2
31185,25,53,24,4289.99,-8150,0,0.006,0.961,0.008,2
31186,26,53,24,4290.0,-8151,0,0.009,0.961,0.008,0
31187,27,53,24,4290.0,-8151,0,0.01,0.961,0.013,0
31188,28,53,24,4290.0,-5577,1,0.016,0.961,0.018,0
31189,29,53,24,4290.0,-8151,0,0.007,0.961,0.011,0
31190,30,53,24,4290.0,-8151,0,0.009,0.961,0.01,0
31191,31,53,24,4290.0,-8151,0,0.009,0.961,0.022,0
31192,32,53,24,4290.0,-8151,0,0.014,0.961,0.035,1
31193,33,53,24,4290.0,25746,1,0.031,0.961,0.026,1
31194,34,53,24,4290.0,115854,1,0.077,1.182,0.075,0
31195,35,53,24,4243.2,106157,1,0.07,1.108,0.037,0
31196,36,53,24,4243.2,-8062,0,0.009,1.108,0.038,1
31197,37,53,24,4243.2,-8062,0,0.009,1.108,0.037,3
31198,38,53,24,4243.2,-8062,0,0.01,0.999,0.052,
31199,17,54,24,4290.0,-8151,0,0.009,0.961,0.031,
31200,18,54,24,4289.99,-8150,0,0.007,0.961,0.018,
31201,19,54,24,4289.99,-8150,0,0.007,0.961,0.011,5
31202,20,54,24,4289.99,-8150,0,0.007,0.961,0.009,4
31203,21,54,24,4290.0,-8151,0,0.014,0.961,0.012,3
31204,22,54,24,4290.0,20298,1,0.029,0.961,0.011,3
31205,23,54,24,4290.0,-8151,0,0.012,0.961,0.008,3
31206,24,54,24,4133.99,-7854,0,0.007,0.961,0.007,3
31207,25,54,24,4289.99,-8150,0,0.007,0.961,0.008,3
31208,26,54,24,4290.0,-8151,0,0.008,0.961,0.008,2
31209,27,54,24,4290.0,-8151,0,0.01,0.961,0.006,0
31210,28,54,24,4290.0,-8151,0,0.012,0.961,0.005,0
31211,29,54,24,4289.99,-8150,0,0.007,0.961,0.005,0
31212,30,54,24,4290.0,-8151,0,0.008,0.961,0.009,1
31213,31,54,24,4290.0,-8151,0,0.009,0.961,0.02,1
31214,32,54,24,4290.0,780,1,0.019,0.961,0.024,1
31215,33,54,24,4290.0,21442,1,0.029,0.961,0.023,0
31216,34,54,24,4290.0,128103,1,0.083,1.182,0.081,0
31217,35,54,24,4243.2,90770,1,0.063,1.108,0.026,0
31218,36,54,24,4243.2,-8062,0,0.011,1.108,0.031,2
31219,37,54,24,4243.2,-8062,0,0.01,1.108,0.025,3
31220,38,54,24,4243.2,-8062,0,0.011,0.999,0.029,
31221,17,55,24,4290.0,-8151,0,0.008,0.961,0.034,
31222,18,55,24,4290.0,-8151,0,0.008,0.961,0.02,
31223,19,55,24,4289.99,-8150,0,0.007,0.961,0.005,
31224,20,55,24,4289.99,-8150,0,0.007,0.961,0.009,5
31225,21,55,24,4290.0,-8151,0,0.013,0.961,0.011,4
31226,22,55,24,4290.0,-781,1,0.019,0.961,0.008,3
31227,23,55,24,4134.0,-7854,0,0.012,0.961,0.006,3
31228,24,55,24,4133.99,-7854,0,0.007,0.961,0.007,3
31229,25,55,24,4133.99,-7854,0,0.007,0.961,0.007,3
31230,26,55,24,4133.99,-7854,0,0.007,0.961,0.008,3
31231,27,55,24,4290.0,-8151,0,0.01,0.961,0.005,3
31232,28,55,24,4290.0,-8151,0,0.008,0.961,0.004,2
31233,29,55,24,4290.0,-8151,0,0.009,0.961,0.004,2
31234,30,55,24,4290.0,-8151,0,0.011,0.961,0.007,1
31235,31,55,24,4290.0,-8151,0,0.011,0.961,0.019,1
31236,32,55,24,4290.0,4334,1,0.021,0.961,0.024,1
31237,33,55,24,4290.0,27467,1,0.032,0.961,0.021,0
31238,34,55,24,4290.0,115245,1,0.077,1.182,0.06,0
31239,35,55,24,4243.2,21365,1,0.028,1.108,0.033,0
31240,36,55,24,4243.2,-4019,1,0.017,1.108,0.019,3
31241,37,55,24,4243.2,-8062,0,0.011,1.108,0.022,5
31242,38,55,24,4243.2,-8062,0,0.011,0.999,0.027,
31243,18,56,24,4289.99,-8150,0,0.007,0.961,0.02,
31244,19,56,24,4290.0,-8151,0,0.008,0.961,0.01,
31245,20,56,24,4290.0,-8151,0,0.009,0.961,0.01,
31246,21,56,24,4290.0,-8151,0,0.013,0.961,0.013,5
31247,22,56,24,4290.0,-8151,0,0.011,0.961,0.007,4
31248,23,56,24,4134.0,-7854,0,0.009,0.961,0.006,3
31249,24,56,24,4134.0,-7854,0,0.008,0.961,0.007,3
31250,25,56,24,4134.0,-7854,0,0.008,0.961,0.007,3
31251,26,56,24,4290.0,-8151,0,0.01,0.961,0.008,3
31252,27,56,24,4290.0,-8151,0,0.01,0.961,0.008,3
31253,28,56,24,4290.0,-8151,0,0.008,0.961,0.003,3
31254,29,56,24,4290.0,-8151,0,0.011,0.961,0.003,3
31255,30,56,24,4290.0,-8151,0,0.013,0.961,0.004,1
31256,31,56,24,4290.0,-8151,0,0.013,0.961,0.012,1
31257,32,56,24,4289.99,8445,1,0.023,0.961,0.025,1
31258,33,56,24,4290.0,27069,1,0.032,0.961,0.025,0
31259,34,56,24,4290.0,8384,1,0.018,1.182,0.054,0
31260,35,56,24,4243.2,2714,1,0.017,1.108,0.033,1
31261,36,56,24,4243.2,-4573,1,0.016,1.108,0.024,3
31262,37,56,24,4243.2,-8062,0,0.01,1.108,0.02,
31263,19,57,24,4290.0,-8151,0,0.005,0.961,0.013,
31264,20,57,24,4290.0,-8151,0,0.006,0.961,0.005,
31265,21,57,24,4289.99,-8150,0,0.007,0.961,0.008,
31266,22,57,24,4289.99,-8150,0,0.007,0.961,0.007,5
31267,23,57,24,4134.0,-7854,0,0.009,0.961,0.007,4
31268,24,57,24,4134.0,-7854,0,0.008,0.961,0.006,3
31269,25,57,24,4290.0,-8151,0,0.008,0.961,0.007,3
31270,26,57,24,4290.0,-8151,0,0.012,0.961,0.008,3
31271,27,57,24,4290.0,-8151,0,0.011,0.961,0.009,3
31272,28,57,24,4290.0,-8151,0,0.012,0.961,0.004,3
31273,29,57,24,4290.0,-8151,0,0.013,0.961,0.005,3
31274,30,57,24,4290.0,-6627,1,0.017,0.961,0.005,3
31275,31,57,24,4290.0,3687,1,0.021,0.961,0.013,1
31276,32,57,24,4290.0,10822,1,0.025,0.961,0.014,1
31277,33,57,24,4290.0,26252,1,0.032,0.961,0.014,0
31278,34,57,24,4290.0,7465,1,0.02,1.182,0.035,0
31279,35,57,24,4243.2,20014,1,0.025,1.108,0.061,2
31280,36,57,24,4243.2,6396,1,0.021,1.108,0.033,3
31281,37,57,24,4243.2,-8062,0,0.01,1.108,0.018,
31282,20,58,24,4290.0,-8151,0,0.006,0.961,0.004,
31283,21,58,24,4289.99,-8150,0,0.007,0.961,0.008,
31284,22,58,24,4289.99,-8150,0,0.007,0.961,0.007,
31285,23,58,24,4290.0,-8151,0,0.009,0.961,0.006,5
31286,24,58,24,4290.0,-8151,0,0.008,0.961,0.007,4
31287,25,58,24,4290.0,-8151,0,0.01,0.961,0.006,3
31288,26,58,24,4290.0,-8151,0,0.012,0.961,0.008,3
31289,27,58,24,4290.0,-8151,0,0.012,0.961,0.007,3
31290,28,58,24,4290.0,-8151,0,0.013,0.961,0.003,3
31291,29,58,24,4289.99,8463,1,0.024,0.961,0.007,3
31292,30,58,24,4289.99,6914,1,0.023,0.961,0.008,3
31293,31,58,24,4290.0,-4305,1,0.017,0.961,0.01,3
31294,32,58,24,4289.99,9139,1,0.024,0.961,0.014,3
31295,33,58,24,4290.0,-8151,0,0.017,0.752,0.042,3
31296,34,58,24,4290.0,21072,1,0.025,1.182,0.067,3
31297,35,58,24,4243.2,21065,1,0.025,1.108,0.072,3
31298,36,58,24,4243.2,7793,1,0.019,1.108,0.067,5
31299,20,59,24,4290.0,-8151,0,0.006,0.961,0.008,
31300,21,59,24,4290.0,-8151,0,0.006,0.961,0.009,
31301,22,59,24,4290.0,-8151,0,0.006,0.961,0.011,
31302,23,59,24,4290.0,-8151,0,0.008,0.961,0.006,
31303,24,59,24,4290.0,-8151,0,0.009,0.961,0.006,5
31304,25,59,24,4290.0,-8151,0,0.008,0.961,0.006,4
31305,26,59,24,4290.0,-8151,0,0.01,0.961,0.007,3
31306,27,59,24,4290.0,-8151,0,0.011,0.961,0.01,3
31307,28,59,24,4290.0,2214,1,0.021,0.961,0.005,3
31308,29,59,24,4290.0,24636,1,0.032,0.961,0.01,3
31309,30,59,24,4290.0,3590,1,0.021,0.961,0.012,3
31310,31,59,24,4290.0,3497,1,0.021,0.961,0.015,3
31311,32,59,24,4289.99,10168,1,0.024,0.961,0.018,3
31312,33,59,24,4290.0,-8151,0,0.015,0.752,0.049,3
31313,34,59,24,4290.0,21806,1,0.025,1.182,0.082,3
31314,35,59,24,4243.2,20599,1,0.023,1.108,0.089,3
31315,36,59,24,4243.2,26841,1,0.023,1.108,0.076,5
31316,21,60,24,4290.0,-8151,0,0.005,0.961,0.008,
31317,22,60,24,4290.0,-8151,0,0.005,0.961,0.013,
31318,23,60,24,4290.0,-8151,0,0.007,0.961,0.006,
31319,24,60,24,4290.0,-8151,0,0.008,0.961,0.007,
31320,25,60,24,4290.0,-8151,0,0.009,0.961,0.007,5
31321,26,60,24,4290.0,-8151,0,0.01,0.961,0.007,5
31322,27,60,24,4290.0,-8151,0,0.013,0.961,0.01,4
31323,28,60,24,4290.0,2206,1,0.021,0.961,0.005,3
31324,29,60,24,4290.0,18395,1,0.029,0.961,0.006,3
31325,30,60,24,4290.0,1532,1,0.02,0.961,0.011,3
31326,31,60,24,4290.0,5172,1,0.022,0.961,0.012,3
31327,32,60,24,4290.0,12635,1,0.025,0.961,0.015,3
31328,33,60,24,4290.0,-8151,0,0.015,0.752,0.046,3
31329,34,60,24,4290.0,7824,1,0.02,1.182,0.066,3
31330,35,60,24,4243.2,22143,1,0.024,1.108,0.071,3
31331,36,60,24,4243.2,12002,1,0.022,1.108,0.065,
31332,26,61,24,4290.0,-8151,0,0.012,0.961,0.008,
31333,27,61,24,4290.0,-7794,0,0.016,0.961,0.007,5
31334,28,61,24,4290.0,-8151,0,0.0,0.961,0.005,5
31335,29,61,24,4290.0,-8151,0,0.0,0.961,0.006,5
31336,30,61,24,4290.0,772,1,0.02,0.961,0.011,4
31337,31,61,24,4290.0,-190,1,0.019,0.961,0.012,3
31338,32,61,24,4290.0,3260,1,0.02,0.961,0.021,4
31339,33,61,24,4290.0,2472,1,0.02,0.961,0.015,4
31340,34,61,24,4290.0,6377,1,0.017,1.182,0.079,5
31341,35,61,24,4243.2,5032,1,0.016,1.108,0.061,5
31342,28,62,24,4289.99,5713,1,0.023,0.961,0.006,
31343,29,62,24,4289.99,5646,1,0.023,0.961,0.006,5
31344,30,62,24,4290.0,2312,1,0.021,0.961,0.01,5
31345,31,62,24,4290.0,-5707,1,0.017,0.961,0.014,5
31346,32,62,24,4290.0,2887,1,0.02,0.961,0.031,5
31347,33,62,24,4258.8,-8091,0,0.013,0.752,0.042,
31348,34,62,24,4290.0,4606,1,0.015,1.182,0.072,
31349,35,62,24,4243.2,1969,1,0.017,1.108,0.036,
31350,24,20,23,4290.0,-8193,0,0.016,0.824,0.064,
31351,25,20,23,4290.0,-5404,1,0.018,0.824,0.064,
31352,26,20,23,4290.0,-2487,1,0.02,0.824,0.062,
31353,27,20,23,4290.0,-4098,1,0.018,0.824,0.074,
31354,19,21,23,4290.0,-8193,0,0.008,0.824,0.02,
31355,20,21,23,4290.0,-8193,0,0.008,0.824,0.025,
31356,21,21,23,4290.0,-8193,0,0.008,0.824,0.054,
31357,22,21,23,4290.0,-8193,0,0.01,0.824,0.052,
31358,23,21,23,4290.0,-8193,0,0.012,0.824,0.027,
31359,24,21,23,4290.0,-8193,0,0.016,0.824,0.06,
31360,25,21,23,4290.0,-3916,1,0.019,0.824,0.065,
31361,26,21,23,4290.0,-723,1,0.021,0.824,0.062,
31362,27,21,23,4290.0,-3325,1,0.019,0.824,0.074,
31363,28,21,23,4414.8,-5348,1,0.017,0.874,0.071,
31364,29,21,23,4414.8,-8432,0,0.013,0.874,0.065,
31365,30,21,23,4414.8,-8432,0,0.009,0.874,0.08,
31366,17,22,23,4289.99,-8193,0,0.007,0.824,0.014,
31367,18,22,23,4289.99,-8193,0,0.007,0.824,0.014,
31368,19,22,23,4290.0,-8193,0,0.006,0.824,0.016,
31369,20,22,23,4289.99,-8193,0,0.006,0.824,0.028,
31370,21,22,23,4290.0,-8193,0,0.008,0.824,0.056,
31371,22,22,23,4290.0,-8193,0,0.01,0.824,0.052,
31372,23,22,23,4290.0,-8193,0,0.011,0.824,0.027,
31373,24,22,23,4290.0,-8193,0,0.015,0.824,0.049,
31374,25,22,23,4290.0,-3197,1,0.019,0.824,0.067,
31375,26,22,23,4290.0,1454,1,0.022,0.824,0.062,
31376,27,22,23,4290.0,-2982,1,0.018,0.824,0.084,
31377,28,22,23,4414.8,-6619,1,0.016,0.874,0.062,
31378,29,22,23,4414.8,-5629,1,0.017,0.874,0.074,
31379,30,22,23,4414.8,-8432,0,0.01,0.874,0.064,
31380,31,22,23,4414.8,-8432,0,0.009,0.874,0.078,
31381,32,22,23,4414.8,-8432,0,0.009,0.874,0.111,
31382,33,22,23,4414.8,-6669,1,0.011,0.874,0.155,
31383,15,23,23,4290.0,-8193,0,0.008,0.824,0.015,
31384,16,23,23,4289.99,-8193,0,0.007,0.824,0.015,
31385,17,23,23,4290.0,-8193,0,0.006,0.824,0.015,
31386,18,23,23,4290.0,-8193,0,0.005,0.824,0.013,
31387,19,23,23,4290.0,-8193,0,0.006,0.824,0.016,
31388,20,23,23,4290.0,-8193,0,0.006,0.824,0.031,
31389,21,23,23,4290.0,-8193,0,0.008,0.824,0.055,
31390,22,23,23,4290.0,-8193,0,0.01,0.824,0.051,
31391,23,23,23,4290.0,-8193,0,0.014,0.824,0.026,
31392,24,23,23,4290.0,-8193,0,0.016,0.824,0.042,
31393,25,23,23,4290.0,-2767,1,0.019,0.824,0.072,
31394,26,23,23,4290.0,3144,1,0.022,0.824,0.069,
31395,27,23,23,4290.0,-6159,1,0.016,0.824,0.086,
31396,28,23,23,4414.8,-7397,0,0.015,0.874,0.07,
31397,29,23,23,4414.8,-8432,0,0.01,0.874,0.076,
31398,30,23,23,4414.8,-8432,0,0.01,0.874,0.06,
31399,31,23,23,4414.8,-8432,0,0.009,0.874,0.074,
31400,32,23,23,4414.8,-8432,0,0.009,0.874,0.095,
31401,33,23,23,4414.8,-7414,0,0.011,0.874,0.146,
31402,34,23,23,4258.8,6507,1,0.013,1.003,0.199,
31403,35,23,23,4258.8,3254,1,0.013,1.003,0.157,
31404,14,24,23,4290.0,-8193,0,0.009,0.824,0.01,
31405,15,24,23,4289.99,-8193,0,0.007,0.824,0.017,
31406,16,24,23,4290.0,-8193,0,0.006,0.824,0.014,
31407,17,24,23,4290.0,-8193,0,0.005,0.824,0.017,
31408,18,24,23,4290.0,-8193,0,0.005,0.824,0.01,
31409,19,24,23,4290.0,-8193,0,0.005,0.824,0.013,
31410,20,24,23,4290.0,-8193,0,0.006,0.824,0.031,
31411,21,24,23,4290.0,-8193,0,0.008,0.824,0.035,
31412,22,24,23,4290.0,-8193,0,0.009,0.824,0.054,
31413,23,24,23,4290.0,-8193,0,0.014,0.824,0.022,
31414,24,24,23,4290.0,-8193,0,0.016,0.824,0.024,
31415,25,24,23,4290.0,-4182,1,0.018,0.824,0.07,
31416,26,24,23,4290.0,-676,1,0.02,0.824,0.067,
31417,27,24,23,4290.0,-8096,0,0.015,0.824,0.085,
31418,28,24,23,4414.8,-8432,0,0.014,0.874,0.065,
31419,29,24,23,4414.8,-8432,0,0.01,0.874,0.077,
31420,30,24,23,4414.8,-8432,0,0.01,0.874,0.052,
31421,31,24,23,4414.8,-8432,0,0.012,0.874,0.075,
31422,32,24,23,4414.8,-8432,0,0.012,0.874,0.085,
31423,33,24,23,4414.8,-6297,1,0.013,0.874,0.127,
31424,34,24,23,4258.8,7754,1,0.015,1.003,0.178,
31425,35,24,23,4258.8,9536,1,0.017,1.003,0.158,
31426,13,25,23,4290.0,-8193,0,0.008,0.824,0.044,
31427,14,25,23,4289.99,-8193,0,0.007,0.824,0.01,
31428,15,25,23,4290.0,-8193,0,0.006,0.824,0.01,
31429,16,25,23,4290.0,-8193,0,0.004,0.824,0.013,
31430,17,25,23,4290.0,-8193,0,0.005,0.824,0.015,
31431,18,25,23,4290.0,-8193,0,0.005,0.824,0.012,
31432,19,25,23,4290.0,-8193,0,0.005,0.824,0.012,
31433,20,25,23,4290.0,-8193,0,0.006,0.824,0.034,
31434,21,25,23,4290.0,-8193,0,0.008,0.824,0.03,
31435,22,25,23,4290.0,-8193,0,0.012,0.824,0.046,
31436,23,25,23,4290.0,-8193,0,0.014,0.824,0.025,
31437,24,25,23,4290.0,-8193,0,0.015,0.824,0.024,
31438,25,25,23,4290.0,-7916,0,0.017,0.824,0.056,
31439,26,25,23,4290.0,-5897,1,0.017,0.824,0.064,
31440,27,25,23,4290.0,-8193,0,0.014,0.824,0.072,
31441,28,25,23,4414.8,-8432,0,0.013,0.874,0.086,
31442,29,25,23,4414.8,-8432,0,0.009,0.874,0.067,
31443,30,25,23,4414.8,-8432,0,0.012,0.874,0.064,
31444,31,25,23,4414.8,-4712,1,0.015,0.874,0.11,
31445,32,25,23,4414.8,-8432,0,0.013,0.874,0.085,
31446,33,25,23,4414.8,-1359,1,0.015,0.874,0.126,
31447,34,25,23,4414.8,3114,1,0.015,0.874,0.16,
31448,35,25,23,4258.8,10629,1,0.018,1.003,0.153,
31449,12,26,23,4290.0,-8193,0,0.008,0.824,0.047,
31450,13,26,23,4289.99,-8193,0,0.007,0.824,0.042,
31451,14,26,23,4289.99,-8193,0,0.007,0.824,0.017,
31452,15,26,23,4290.0,-8193,0,0.005,0.824,0.008,
31453,16,26,23,4290.0,-8193,0,0.004,0.824,0.015,
31454,17,26,23,4290.0,-8193,0,0.005,0.824,0.015,
31455,18,26,23,4290.0,-8193,0,0.005,0.824,0.012,
31456,19,26,23,4290.0,-8193,0,0.005,0.824,0.013,
31457,20,26,23,4290.0,-8193,0,0.006,0.824,0.017,
31458,21,26,23,4290.0,-8193,0,0.008,0.824,0.044,
31459,22,26,23,4290.0,-8193,0,0.009,0.824,0.042,
31460,23,26,23,4290.0,-8193,0,0.013,0.824,0.03,
31461,24,26,23,4290.0,-8193,0,0.014,0.824,0.022,
31462,25,26,23,4290.0,-8193,0,0.015,0.824,0.055,5
31463,26,26,23,4290.0,-8193,0,0.015,0.824,0.05,5
31464,27,26,23,4290.0,-8193,0,0.013,0.824,0.071,5
31465,28,26,23,4414.8,-8432,0,0.009,0.874,0.086,5
31466,29,26,23,4414.8,-8432,0,0.011,0.874,0.067,5
31467,30,26,23,4414.8,-8432,0,0.012,0.874,0.072,5
31468,31,26,23,4414.8,-2838,1,0.017,0.874,0.095,5
31469,32,26,23,4414.8,-3224,1,0.016,0.874,0.114,5
31470,33,26,23,4414.8,1027,1,0.018,0.874,0.1,
31471,34,26,23,4414.8,6955,1,0.017,0.874,0.177,
31472,35,26,23,4258.8,27808,1,0.027,1.003,0.163,
31473,36,26,23,4258.8,29065,1,0.03,1.003,0.133,
31474,37,26,23,4258.8,11454,1,0.021,1.003,0.11,
31475,12,27,23,4290.0,-8193,0,0.009,0.824,0.053,
31476,13,27,23,4289.99,-8193,0,0.007,0.824,0.045,
31477,14,27,23,4290.0,-8193,0,0.006,0.824,0.017,
31478,15,27,23,4290.0,-8193,0,0.006,0.824,0.008,
31479,16,27,23,4290.0,-8193,0,0.005,0.824,0.016,
31480,17,27,23,4290.0,-8193,0,0.006,0.824,0.015,
31481,18,27,23,4290.0,-8193,0,0.005,0.824,0.012,
31482,19,27,23,4290.0,-8193,0,0.006,0.824,0.014,
31483,20,27,23,4289.99,-8193,0,0.007,0.824,0.017,
31484,21,27,23,4290.0,-8193,0,0.008,0.824,0.049,
31485,22,27,23,4290.0,-8193,0,0.012,0.824,0.051,
31486,23,27,23,4290.0,-8193,0,0.013,0.824,0.03,5
31487,24,27,23,4290.0,-8193,0,0.014,0.824,0.022,5
31488,25,27,23,4290.0,-8193,0,0.014,0.824,0.046,5
31489,26,27,23,4290.0,-8193,0,0.014,0.824,0.046,5
31490,27,27,23,4290.0,-8193,0,0.012,0.824,0.062,5
31491,28,27,23,4290.0,-8193,0,0.01,0.824,0.078,5
31492,29,27,23,4414.8,-8432,0,0.012,0.874,0.092,5
31493,30,27,23,4414.8,-6157,1,0.016,0.874,0.069,5
31494,31,27,23,4414.8,14847,1,0.02,0.874,0.21,5
31495,32,27,23,4414.8,1631,1,0.018,0.874,0.119,5
31496,33,27,23,4414.8,3320,1,0.019,0.874,0.099,5
31497,34,27,23,4414.8,23794,1,0.027,0.874,0.154,5
31498,35,27,23,4258.8,31855,1,0.029,1.003,0.163,5
31499,36,27,23,4258.8,28685,1,0.029,1.003,0.141,5
31500,37,27,23,4258.79,14018,1,0.023,1.003,0.108,
31501,38,27,23,4258.8,12979,1,0.021,1.003,0.122,
31502,11,28,23,4149.6,-7925,0,0.005,0.975,0.056,
31503,12,28,23,4290.0,-8193,0,0.009,0.824,0.051,
31504,13,28,23,4289.99,-8193,0,0.007,0.824,0.044,
31505,14,28,23,4290.0,-8193,0,0.006,0.824,0.016,
31506,15,28,23,4290.0,-8193,0,0.006,0.824,0.008,
31507,16,28,23,4290.0,-8193,0,0.006,0.824,0.01,
31508,17,28,23,4290.0,-8193,0,0.006,0.824,0.02,
31509,18,28,23,4290.0,-8193,0,0.005,0.824,0.022,
31510,19,28,23,4290.0,-8193,0,0.006,0.824,0.015,
31511,20,28,23,4289.99,-8193,0,0.007,0.824,0.017,
31512,21,28,23,4290.0,-8193,0,0.008,0.824,0.029,
31513,22,28,23,4290.0,-8193,0,0.012,0.824,0.055,5
31514,23,28,23,4290.0,-8193,0,0.013,0.824,0.03,5
31515,24,28,23,4290.0,-8193,0,0.012,0.824,0.02,5
31516,25,28,23,4290.0,-8193,0,0.014,0.824,0.035,5
31517,26,28,23,4290.0,-8193,0,0.013,0.824,0.049,5
31518,27,28,23,4290.0,-8193,0,0.011,0.824,0.058,5
31519,28,28,23,4290.0,-8193,0,0.013,0.824,0.078,5
31520,29,28,23,4414.8,-5887,1,0.015,0.874,0.085,5
31521,30,28,23,4414.8,3274,1,0.02,0.874,0.085,5
31522,31,28,23,4414.79,18200,1,0.023,0.874,0.184,5
31523,32,28,23,4414.8,11453,1,0.018,0.874,0.206,5
31524,33,28,23,4414.8,10312,1,0.022,0.874,0.124,5
31525,34,28,23,4414.8,29947,1,0.03,0.874,0.152,5
31526,35,28,23,4258.8,39878,1,0.032,1.003,0.196,5
31527,36,28,23,4258.8,30657,1,0.03,1.003,0.139,5
31528,37,28,23,4258.79,15535,1,0.024,1.003,0.102,5
31529,38,28,23,4258.8,14508,1,0.022,1.003,0.115,5
31530,39,28,23,4290.0,-8193,0,0.008,1.182,0.095,
31531,11,29,23,4149.6,-7925,0,0.005,0.975,0.041,
31532,12,29,23,4290.0,-8193,0,0.009,0.824,0.047,
31533,13,29,23,4289.99,-8193,0,0.007,0.824,0.038,
31534,14,29,23,4290.0,-8193,0,0.006,0.824,0.095,
31535,15,29,23,4289.99,-8193,0,0.007,0.824,0.009,
31536,16,29,23,4290.0,-8193,0,0.006,0.824,0.01,
31537,17,29,23,4290.0,-8193,0,0.006,0.824,0.022,
31538,18,29,23,4290.0,-8193,0,0.005,0.824,0.029,
31539,19,29,23,4290.0,-8193,0,0.006,0.824,0.013,
31540,20,29,23,4289.99,-8193,0,0.007,0.824,0.013,
31541,21,29,23,4290.0,-8193,0,0.008,0.824,0.027,5
31542,22,29,23,4290.0,-8193,0,0.011,0.824,0.053,5
31543,23,29,23,4290.0,-8193,0,0.011,0.824,0.028,5
31544,24,29,23,4290.0,-8193,0,0.011,0.824,0.014,5
31545,25,29,23,4290.0,-8193,0,0.012,0.824,0.024,5
31546,26,29,23,4290.0,-8193,0,0.012,0.824,0.047,5
31547,27,29,23,4290.0,-8193,0,0.013,0.824,0.042,5
31548,28,29,23,4290.0,-8193,0,0.016,0.824,0.07,4
31549,29,29,23,4414.8,-2270,1,0.017,0.874,0.101,4
31550,30,29,23,4414.79,8537,1,0.023,0.874,0.095,4
31551,31,29,23,4414.8,24850,1,0.027,0.874,0.168,4
31552,32,29,23,4414.8,27046,1,0.026,0.874,0.209,3
31553,33,29,23,4414.79,15805,1,0.023,0.874,0.142,3
31554,34,29,23,4414.8,35971,1,0.034,0.874,0.154,3
31555,35,29,23,4258.8,44677,1,0.035,1.003,0.188,3
31556,36,29,23,4258.8,35233,1,0.033,1.003,0.139,5
31557,37,29,23,4258.8,16451,1,0.025,1.003,0.095,5
31558,38,29,23,4258.79,509,1,0.023,1.003,0.0,5
31559,39,29,23,4290.0,2877,1,0.01,1.182,0.199,5
31560,40,29,23,4290.0,-8193,0,0.0,1.182,0.176,
31561,11,30,23,4149.6,-7925,0,0.005,0.975,0.042,
31562,12,30,23,4914.0,-9385,0,0.008,1.046,0.092,
31563,13,30,23,4289.99,-8193,0,0.007,0.824,0.049,
31564,14,30,23,4290.0,-8193,0,0.006,0.824,0.022,
31565,15,30,23,4290.0,-8193,0,0.008,0.824,0.007,
31566,16,30,23,4290.0,-8193,0,0.006,0.824,0.01,
31567,17,30,23,4290.0,-8193,0,0.006,0.824,0.047,
31568,18,30,23,4290.0,-8193,0,0.005,0.824,0.031,
31569,19,30,23,4290.0,-8193,0,0.006,0.824,0.019,
31570,20,30,23,4289.99,-8193,0,0.007,0.824,0.011,5
31571,21,30,23,4290.0,-8193,0,0.008,0.824,0.015,5
31572,22,30,23,4289.99,-8193,0,0.007,0.824,0.032,5
31573,23,30,23,4290.0,-8193,0,0.008,0.824,0.026,5
31574,24,30,23,4290.0,-8193,0,0.007,0.824,0.016,4
31575,25,30,23,4290.0,-8193,0,0.008,0.824,0.03,4
31576,26,30,23,4290.0,-8193,0,0.01,0.824,0.027,4
31577,27,30,23,4290.0,-8193,0,0.011,0.824,0.035,4
31578,28,30,23,4290.0,-8193,0,0.015,0.824,0.069,4
31579,29,30,23,4290.0,-1760,1,0.019,0.824,0.086,4
31580,30,30,23,4414.8,18357,1,0.025,0.874,0.147,4
